SKU_ID,Category,Hub,Avg_Daily_Demand,Lead_Time_Days,Current_Stock,Unit_Cost,Stock_Aging_Days,Replenishment_Cycle_Days,Book_to_Ship_Days,Book_to_Deliver_Days,Demand_StdDev,Safety_Stock,Reorder_Point
MYT-SKU-06320,Apparel,Munich,6.61,6,528,128.59,206,7,2,9,2.334,9.43,49.09
MYT-SKU-06321,Footwear,Munich,0.1,4,7,162.2,291,14,2,9,0.353,1.16,1.56
MYT-SKU-06322,Apparel,Munich,8.54,7,239,387.12,192,7,0,4,2.639,11.52,71.3
MYT-SKU-06323,Apparel,Leipzig,10.42,4,905,368.07,85,14,2,4,3.4,11.22,52.9
MYT-SKU-06324,Apparel,Leipzig,6.27,4,282,335.95,201,14,0,7,3.523,11.63,36.71
MYT-SKU-06325,Apparel,NewJersey,8.27,9,709,68.48,215,7,2,8,3.686,18.25,92.68
MYT-SKU-06326,Apparel,NewJersey,9.81,10,793,97.12,96,7,0,1,4.125,21.52,119.62
MYT-SKU-06327,Accessories,Leipzig,5.81,8,446,319.91,249,14,0,3,2.732,12.75,59.23
MYT-SKU-06328,Apparel,Leipzig,11.44,6,179,133.79,267,7,3,9,4.865,19.66,88.3
MYT-SKU-06329,Apparel,Munich,9.61,7,560,323.57,336,7,2,4,2.801,12.23,79.5
MYT-SKU-06330,Apparel,Munich,8.65,7,288,315.73,8,28,1,6,2.599,11.35,71.9
MYT-SKU-06331,Apparel,Munich,4.75,6,385,269.82,174,14,3,5,2.228,9.0,37.5
MYT-SKU-06332,Footwear,Munich,5.05,7,341,444.89,215,14,1,4,1.953,8.53,43.88
MYT-SKU-06333,Apparel,Munich,11.57,4,736,395.0,244,7,0,5,3.439,11.35,57.63
MYT-SKU-06334,Apparel,Munich,7.11,3,589,64.84,329,14,1,2,3.191,9.12,30.45
MYT-SKU-06335,Apparel,Munich,13.17,7,490,333.19,131,7,1,6,3.931,17.16,109.35
MYT-SKU-06336,Footwear,NewJersey,7.56,13,175,383.69,90,28,3,7,3.041,18.09,116.37
MYT-SKU-06337,Apparel,Leipzig,9.34,6,354,393.9,206,14,2,3,2.791,11.28,67.32
MYT-SKU-06338,Apparel,NewJersey,10.48,11,301,237.26,78,28,2,3,3.599,19.7,134.98
MYT-SKU-06339,Apparel,Leipzig,9.35,7,317,387.64,286,14,3,8,4.418,19.29,84.74
MYT-SKU-06340,Apparel,Leipzig,5.98,6,344,386.21,112,28,1,7,2.064,8.34,44.22
MYT-SKU-06341,Apparel,Munich,5.47,6,269,254.62,267,14,1,8,2.988,12.08,44.9
MYT-SKU-06342,Footwear,Munich,6.72,4,595,249.04,226,14,1,3,3.225,10.64,37.52
MYT-SKU-06343,Footwear,Munich,5.52,3,256,281.49,265,14,1,5,3.204,9.16,25.72
MYT-SKU-06344,Bags,NewJersey,9.47,11,250,129.4,275,7,1,5,3.761,20.58,124.75
MYT-SKU-06345,Apparel,NewJersey,8.12,10,655,335.64,58,14,2,5,3.072,16.03,97.23
MYT-SKU-06346,Apparel,Munich,4.43,3,158,401.99,215,7,0,7,2.85,8.14,21.43
MYT-SKU-06347,Apparel,Munich,6.26,4,145,257.28,207,21,2,3,2.631,8.68,33.72
MYT-SKU-06348,Accessories,Leipzig,2.18,5,140,334.74,322,14,2,5,1.442,5.32,16.22
MYT-SKU-06349,Footwear,Munich,4.39,4,150,240.77,134,21,2,5,2.47,8.15,25.71
MYT-SKU-06350,Footwear,Leipzig,1.18,5,19,258.12,303,7,0,6,1.588,5.86,11.76
MYT-SKU-06351,Apparel,Munich,6.52,5,422,264.76,194,7,2,5,3.025,11.16,43.76
MYT-SKU-06352,Apparel,Leipzig,6.9,8,141,123.97,25,14,0,4,3.931,18.35,73.55
MYT-SKU-06353,Apparel,Munich,6.76,4,103,347.21,270,14,1,4,3.546,11.7,38.74
MYT-SKU-06354,Footwear,Leipzig,8.07,4,534,194.58,321,7,1,6,3.985,13.15,45.43
MYT-SKU-06355,Accessories,Munich,2.07,5,101,38.25,139,21,2,8,1.873,6.91,17.26
MYT-SKU-06356,Accessories,Leipzig,5.64,6,425,224.3,53,7,1,8,2.492,10.07,43.91
MYT-SKU-06357,Apparel,NewJersey,10.19,10,278,66.45,350,14,3,7,3.635,18.97,120.87
MYT-SKU-06358,Apparel,Munich,6.44,4,343,362.06,326,21,2,9,3.295,10.87,36.63
MYT-SKU-06359,Accessories,NewJersey,3.37,9,80,87.1,46,7,0,7,1.851,9.16,39.49
MYT-SKU-06360,Footwear,HongKong,7.91,23,362,407.51,31,7,3,8,3.932,31.11,213.04
MYT-SKU-06361,Apparel,NewJersey,9.83,11,410,401.07,280,7,1,5,3.58,19.59,127.72
MYT-SKU-06362,Apparel,HongKong,6.49,20,408,401.11,116,14,3,10,3.248,23.97,153.77
MYT-SKU-06363,Apparel,Leipzig,5.41,7,334,150.82,241,21,4,11,2.668,11.65,49.52
MYT-SKU-06364,Apparel,NewJersey,2.65,12,91,150.83,314,14,0,1,2.403,13.73,45.53
MYT-SKU-06365,Apparel,Munich,13.34,4,251,170.65,274,7,3,10,4.041,13.34,66.7
MYT-SKU-06366,Footwear,Leipzig,3.38,7,77,397.78,120,7,1,7,2.013,8.79,32.45
MYT-SKU-06367,Apparel,NewJersey,4.73,9,395,179.06,102,7,3,6,2.702,13.37,55.94
MYT-SKU-06368,Apparel,HongKong,6.43,23,447,259.95,164,7,0,3,2.24,17.73,165.62
MYT-SKU-06369,Apparel,NewJersey,8.68,12,744,437.35,303,14,1,2,3.826,21.87,126.03
MYT-SKU-06370,Bags,HongKong,2.06,19,126,508.51,141,7,0,1,1.196,8.6,47.74
MYT-SKU-06371,Footwear,NewJersey,2.92,12,236,360.91,25,14,0,2,2.476,14.15,49.19
MYT-SKU-06372,Apparel,HongKong,8.04,19,587,213.09,308,14,0,6,3.328,23.94,176.7
MYT-SKU-06373,Accessories,HongKong,3.3,19,110,343.75,265,14,2,5,1.826,13.13,75.83
MYT-SKU-06374,Accessories,Leipzig,3.0,5,214,361.81,217,14,4,10,1.699,6.27,21.27
MYT-SKU-06375,Apparel,NewJersey,6.72,11,408,311.21,328,7,1,7,3.4,18.61,92.53
MYT-SKU-06376,Apparel,HongKong,5.55,19,154,449.7,3,21,1,3,2.025,14.56,120.01
MYT-SKU-06377,Footwear,HongKong,2.88,22,64,46.55,117,21,4,10,2.459,19.03,82.39
MYT-SKU-06378,Bags,Leipzig,7.52,5,320,602.41,22,7,3,7,3.166,11.68,49.28
MYT-SKU-06379,Accessories,Munich,5.4,5,318,107.01,74,7,1,6,2.971,10.96,37.96
MYT-SKU-06380,Bags,Munich,5.44,7,309,458.75,344,28,2,6,1.988,8.68,46.76
MYT-SKU-06381,Footwear,NewJersey,5.7,9,291,369.91,352,7,1,8,2.319,11.48,62.78
MYT-SKU-06382,Apparel,Leipzig,11.21,4,571,296.51,202,14,0,6,2.69,8.88,53.72
MYT-SKU-06383,Apparel,Munich,13.07,5,212,131.84,93,21,3,4,3.362,12.4,77.75
MYT-SKU-06384,Apparel,Munich,6.95,4,116,146.36,213,7,0,2,3.131,10.33,38.13
MYT-SKU-06385,Apparel,HongKong,15.59,23,711,274.86,66,7,4,9,4.538,35.91,394.48
MYT-SKU-06386,Footwear,HongKong,2.41,21,129,408.57,226,7,0,3,2.09,15.8,66.41
MYT-SKU-06387,Footwear,HongKong,8.08,23,531,299.76,133,14,3,5,3.552,28.11,213.95
MYT-SKU-06388,Footwear,Leipzig,7.58,6,492,197.87,165,14,1,2,3.591,14.51,59.99
MYT-SKU-06389,Apparel,Leipzig,7.38,5,656,390.79,275,14,0,6,2.641,9.74,46.64
MYT-SKU-06390,Footwear,Munich,3.31,6,147,142.82,232,28,4,5,2.106,8.51,28.37
MYT-SKU-06391,Apparel,Munich,10.18,5,249,242.7,140,28,3,5,4.601,16.98,67.88
MYT-SKU-06392,Apparel,HongKong,8.46,22,318,147.55,220,7,2,9,3.325,25.73,211.85
MYT-SKU-06393,Bags,Munich,5.39,5,391,569.34,356,21,2,4,2.214,8.17,35.12
MYT-SKU-06394,Footwear,Leipzig,5.55,4,185,99.87,29,7,1,2,2.856,9.42,31.62
MYT-SKU-06395,Accessories,Leipzig,9.2,5,702,299.26,20,7,1,8,2.743,10.12,56.12
MYT-SKU-06396,Apparel,Leipzig,5.68,4,429,300.97,316,21,0,5,3.025,9.98,32.7
MYT-SKU-06397,Apparel,NewJersey,7.63,13,383,419.83,18,14,4,8,3.09,18.38,117.57
MYT-SKU-06398,Apparel,Munich,7.06,6,492,205.24,344,7,2,9,2.729,11.03,53.39
MYT-SKU-06399,Apparel,HongKong,8.09,23,607,229.39,289,7,1,2,2.751,21.77,207.84
MYT-SKU-06400,Bags,Munich,7.02,6,488,438.78,259,21,3,7,3.289,13.29,55.41
MYT-SKU-06401,Footwear,Munich,6.71,6,258,67.59,140,7,3,10,2.804,11.33,51.59
MYT-SKU-06402,Bags,Leipzig,5.4,5,150,338.11,61,7,3,7,3.223,11.89,38.89
MYT-SKU-06403,Apparel,Munich,8.37,7,200,77.75,55,14,3,9,2.433,10.62,69.21
MYT-SKU-06404,Bags,HongKong,4.63,19,404,571.29,113,28,2,9,2.287,16.45,104.42
MYT-SKU-06405,Apparel,Leipzig,7.2,4,159,155.21,194,21,1,6,2.33,7.69,36.49
MYT-SKU-06406,Bags,Munich,1.14,6,55,325.36,138,7,4,6,1.487,6.01,12.85
MYT-SKU-06407,Apparel,Munich,9.66,6,219,136.01,164,7,1,3,3.203,12.95,70.91
MYT-SKU-06408,Apparel,Leipzig,8.49,7,633,124.64,62,14,1,3,3.524,15.38,74.81
MYT-SKU-06409,Apparel,HongKong,5.37,23,303,444.54,111,14,1,2,2.847,22.53,146.04
MYT-SKU-06410,Accessories,Leipzig,0.1,8,3,376.82,147,21,0,6,0.435,2.03,2.83
MYT-SKU-06411,Apparel,Leipzig,16.32,6,1419,208.72,353,28,1,8,5.985,24.19,122.11
MYT-SKU-06412,Apparel,HongKong,7.79,19,613,374.85,60,14,3,9,2.789,20.06,168.07
MYT-SKU-06413,Bags,Leipzig,1.87,7,46,493.39,135,7,0,3,1.535,6.7,19.79
MYT-SKU-06414,Apparel,Munich,7.13,7,542,191.27,55,14,1,4,3.153,13.76,63.67
MYT-SKU-06415,Apparel,Leipzig,5.62,6,440,24.26,169,14,2,5,2.275,9.19,42.91
MYT-SKU-06416,Apparel,Leipzig,8.34,7,608,412.12,278,28,2,7,2.649,11.56,69.94
MYT-SKU-06417,Apparel,HongKong,8.25,19,341,111.36,59,7,2,9,2.315,16.65,173.4
MYT-SKU-06418,Accessories,Leipzig,4.94,8,169,329.43,261,14,3,9,1.86,8.68,48.2
MYT-SKU-06419,Bags,NewJersey,5.89,12,320,590.64,135,7,2,7,3.23,18.46,89.14
MYT-SKU-06420,Apparel,Munich,11.36,4,574,269.01,310,14,3,6,4.395,14.5,59.94
MYT-SKU-06421,Accessories,NewJersey,7.05,10,414,299.67,77,7,0,2,2.173,11.34,81.84
MYT-SKU-06422,Apparel,Leipzig,11.39,4,528,42.12,21,7,3,5,3.818,12.6,58.16
MYT-SKU-06423,Apparel,Leipzig,9.64,6,297,257.46,149,14,4,7,2.785,11.26,69.1
MYT-SKU-06424,Apparel,Munich,7.46,5,431,141.89,266,14,4,6,2.591,9.56,46.86
MYT-SKU-06425,Apparel,Leipzig,8.66,5,479,260.73,63,21,0,7,4.24,15.64,58.94
MYT-SKU-06426,Apparel,HongKong,6.47,19,538,276.64,13,7,4,11,3.22,23.16,146.09
MYT-SKU-06427,Accessories,HongKong,6.63,20,415,44.11,145,7,1,4,2.678,19.76,152.36
MYT-SKU-06428,Bags,Munich,7.71,6,561,325.56,135,14,2,8,4.066,16.43,62.69
MYT-SKU-06429,Apparel,Leipzig,6.91,8,325,382.99,309,7,3,4,3.821,17.83,73.11
MYT-SKU-06430,Footwear,Munich,4.64,5,356,65.0,161,28,1,5,2.334,8.61,31.81
MYT-SKU-06431,Footwear,NewJersey,6.28,13,240,340.15,209,21,2,6,2.474,14.72,96.36
MYT-SKU-06432,Accessories,NewJersey,4.67,9,413,253.74,309,21,4,8,3.16,15.64,57.67
MYT-SKU-06433,Bags,Munich,9.3,3,708,449.65,276,21,0,3,4.245,12.13,40.03
MYT-SKU-06434,Apparel,NewJersey,7.77,10,119,21.55,210,28,3,10,3.034,15.83,93.53
MYT-SKU-06435,Bags,NewJersey,4.34,9,331,624.56,323,21,2,3,2.195,10.87,49.93
MYT-SKU-06436,Footwear,Leipzig,1.75,8,97,407.37,217,14,1,7,1.655,7.72,21.72
MYT-SKU-06437,Footwear,HongKong,3.57,21,209,285.12,347,21,4,9,2.62,19.81,94.78
MYT-SKU-06438,Apparel,Leipzig,8.23,5,740,444.79,208,7,2,6,2.52,9.3,50.45
MYT-SKU-06439,Apparel,Leipzig,6.66,4,458,144.27,147,28,0,2,3.129,10.33,36.97
MYT-SKU-06440,Apparel,Munich,9.65,6,239,103.46,207,28,1,7,3.212,12.98,70.88
MYT-SKU-06441,Apparel,Munich,7.82,3,560,76.32,183,21,3,6,2.925,8.36,31.82
MYT-SKU-06442,Apparel,Leipzig,7.45,6,223,91.15,113,7,0,6,3.298,13.33,58.03
MYT-SKU-06443,Footwear,Munich,1.45,4,123,27.01,346,7,0,3,1.759,5.8,11.6
MYT-SKU-06444,Apparel,HongKong,7.9,21,275,320.1,287,7,3,9,3.456,26.13,192.03
MYT-SKU-06445,Footwear,Munich,4.95,7,246,350.65,120,14,4,9,2.564,11.19,45.84
MYT-SKU-06446,Apparel,Leipzig,10.6,8,805,17.14,76,7,0,2,4.121,19.23,104.03
MYT-SKU-06447,Accessories,NewJersey,5.91,9,516,114.36,162,28,2,3,2.315,11.46,64.65
MYT-SKU-06448,Apparel,Leipzig,7.31,7,196,107.54,178,14,0,6,3.294,14.38,65.55
MYT-SKU-06449,Apparel,Leipzig,11.28,7,228,289.68,298,14,1,5,3.187,13.91,92.87
MYT-SKU-06450,Footwear,NewJersey,4.65,10,345,357.08,118,14,4,5,2.481,12.95,59.45
MYT-SKU-06451,Bags,NewJersey,3.85,9,307,522.75,77,7,3,5,2.414,11.95,46.6
MYT-SKU-06452,Accessories,Munich,3.13,5,188,345.77,211,14,0,2,1.935,7.14,22.79
MYT-SKU-06453,Apparel,Leipzig,9.34,4,260,324.15,264,14,4,7,3.788,12.5,49.86
MYT-SKU-06454,Apparel,NewJersey,6.06,12,162,345.08,138,14,4,5,3.487,19.93,92.65
MYT-SKU-06455,Accessories,Leipzig,5.21,6,258,258.1,183,7,0,5,1.898,7.67,38.93
MYT-SKU-06456,Apparel,Leipzig,8.83,6,261,251.14,246,14,2,4,4.154,16.79,69.77
MYT-SKU-06457,Footwear,Munich,4.78,6,196,372.17,207,14,4,7,2.609,10.54,39.22
MYT-SKU-06458,Apparel,Munich,6.62,4,494,280.14,362,7,1,5,3.344,11.04,37.52
MYT-SKU-06459,Apparel,HongKong,4.33,19,99,75.9,115,28,2,7,2.825,20.32,102.59
MYT-SKU-06460,Apparel,HongKong,8.67,22,328,391.26,340,21,1,7,2.67,20.66,211.4
MYT-SKU-06461,Apparel,NewJersey,8.48,9,379,223.02,331,21,2,7,2.438,12.07,88.39
MYT-SKU-06462,Footwear,HongKong,7.66,19,246,122.42,313,21,4,10,3.249,23.37,168.91
MYT-SKU-06463,Accessories,Munich,2.66,4,181,176.5,1,7,4,7,1.794,5.92,16.56
MYT-SKU-06464,Apparel,Munich,7.6,5,381,261.58,271,7,1,6,3.296,12.16,50.16
MYT-SKU-06465,Bags,NewJersey,3.14,12,270,295.16,357,14,0,7,2.417,13.82,51.5
MYT-SKU-06466,Apparel,Munich,5.55,5,225,271.44,81,14,2,7,2.556,9.43,37.18
MYT-SKU-06467,Apparel,Munich,9.73,7,821,257.71,325,14,3,6,3.989,17.41,85.52
MYT-SKU-06468,Apparel,NewJersey,2.83,12,163,253.74,94,7,4,11,1.844,10.54,44.5
MYT-SKU-06469,Accessories,Leipzig,2.99,4,166,259.75,131,7,0,3,2.291,7.56,19.52
MYT-SKU-06470,Bags,Munich,7.54,6,246,242.88,151,28,2,4,4.007,16.19,61.43
MYT-SKU-06471,Footwear,NewJersey,6.77,11,583,389.53,247,7,3,6,2.507,13.72,88.19
MYT-SKU-06472,Bags,NewJersey,3.81,13,148,392.23,165,14,3,7,1.652,9.83,59.36
MYT-SKU-06473,Footwear,Munich,5.39,4,302,32.04,267,14,4,10,2.637,8.7,30.26
MYT-SKU-06474,Accessories,NewJersey,4.15,12,355,141.0,130,7,2,8,2.238,12.79,62.59
MYT-SKU-06475,Footwear,Leipzig,5.32,5,419,326.08,118,21,0,1,2.225,8.21,34.81
MYT-SKU-06476,Accessories,Leipzig,5.47,8,209,303.52,309,28,0,3,2.983,13.92,57.68
MYT-SKU-06477,Apparel,NewJersey,9.19,11,693,97.27,349,28,4,6,2.557,13.99,115.08
MYT-SKU-06478,Apparel,NewJersey,9.34,13,617,449.23,174,7,1,5,3.764,22.39,143.81
MYT-SKU-06479,Apparel,Munich,8.74,6,153,286.15,344,7,3,4,2.533,10.24,62.68
MYT-SKU-06480,Apparel,Munich,12.12,3,630,155.28,128,7,1,4,4.963,14.18,50.54
MYT-SKU-06481,Footwear,Munich,3.18,5,148,183.96,197,14,1,3,2.14,7.9,23.8
MYT-SKU-06482,Apparel,Leipzig,13.84,7,892,414.8,174,14,1,2,4.438,19.37,116.25
MYT-SKU-06483,Footwear,Munich,3.06,5,207,200.83,188,14,3,4,2.349,8.67,23.97
MYT-SKU-06484,Apparel,Leipzig,7.27,6,493,117.6,100,28,0,6,3.564,14.4,58.02
MYT-SKU-06485,Apparel,Munich,9.92,6,491,162.53,33,14,2,4,2.554,10.32,69.84
MYT-SKU-06486,Apparel,Leipzig,11.56,4,995,244.22,52,28,2,9,4.843,15.98,62.22
MYT-SKU-06487,Accessories,Munich,2.11,3,43,81.07,334,14,0,1,1.748,5.0,11.33
MYT-SKU-06488,Apparel,HongKong,13.31,22,847,34.33,269,14,1,7,5.054,39.11,331.93
MYT-SKU-06489,Apparel,Munich,5.83,5,279,188.8,296,21,1,7,3.165,11.68,40.83
MYT-SKU-06490,Footwear,Munich,4.51,5,146,404.56,5,28,1,7,1.746,6.44,28.99
MYT-SKU-06491,Footwear,NewJersey,9.9,12,250,418.07,360,21,1,6,2.784,15.91,134.71
MYT-SKU-06492,Apparel,HongKong,5.16,22,256,376.56,301,14,4,8,2.104,16.28,129.8
MYT-SKU-06493,Apparel,Munich,9.64,7,365,86.64,253,14,4,9,3.245,14.17,81.65
MYT-SKU-06494,Apparel,Munich,8.72,3,274,33.37,292,7,2,8,3.237,9.25,35.41
MYT-SKU-06495,Accessories,HongKong,5.55,21,98,243.21,321,7,0,1,3.094,23.39,139.94
MYT-SKU-06496,Apparel,Leipzig,6.81,6,262,308.44,133,7,0,6,2.765,11.18,52.04
MYT-SKU-06497,Apparel,HongKong,12.16,21,1032,299.3,222,7,4,10,4.815,36.41,291.77
MYT-SKU-06498,Apparel,Leipzig,3.09,6,171,130.51,248,14,1,8,2.003,8.1,26.64
MYT-SKU-06499,Apparel,Munich,7.15,6,237,160.1,203,14,2,5,2.789,11.27,54.17
MYT-SKU-06500,Bags,Leipzig,7.71,4,680,697.29,248,7,0,2,3.798,12.53,43.37
MYT-SKU-06501,Apparel,HongKong,15.95,23,1018,198.92,128,7,2,4,3.604,28.52,395.37
MYT-SKU-06502,Apparel,NewJersey,6.23,12,330,295.93,34,14,0,4,3.03,17.32,92.08
MYT-SKU-06503,Apparel,Munich,9.62,5,818,231.29,86,28,4,6,2.54,9.37,57.47
MYT-SKU-06504,Apparel,Leipzig,8.39,4,617,386.39,58,7,0,2,3.827,12.63,46.19
MYT-SKU-06505,Apparel,Munich,7.95,3,437,378.91,210,14,1,5,3.46,9.89,33.74
MYT-SKU-06506,Bags,Leipzig,3.81,5,59,473.96,248,14,1,6,2.683,9.9,28.95
MYT-SKU-06507,Bags,NewJersey,5.32,12,245,672.15,261,7,1,7,2.277,13.01,76.85
MYT-SKU-06508,Accessories,Leipzig,6.44,4,483,102.99,257,7,3,8,3.421,11.29,37.05
MYT-SKU-06509,Bags,NewJersey,6.13,12,223,395.22,22,14,4,5,2.497,14.27,87.83
MYT-SKU-06510,Footwear,Leipzig,10.03,4,191,114.7,182,14,1,3,3.326,10.98,51.1
MYT-SKU-06511,Apparel,NewJersey,4.6,9,279,56.9,172,7,0,6,3.13,15.49,56.89
MYT-SKU-06512,Bags,HongKong,12.05,23,994,560.25,277,21,1,2,3.89,30.78,307.93
MYT-SKU-06513,Bags,Munich,5.73,4,511,448.58,163,14,4,10,2.791,9.21,32.13
MYT-SKU-06514,Bags,Munich,11.34,6,268,92.03,1,14,0,1,4.901,19.81,87.85
MYT-SKU-06515,Apparel,Leipzig,3.72,6,324,445.11,98,7,4,5,2.823,11.41,33.73
MYT-SKU-06516,Apparel,Munich,7.23,7,316,48.67,10,7,4,8,2.797,12.21,62.82
MYT-SKU-06517,Bags,Leipzig,4.44,6,315,500.84,149,7,3,6,2.365,9.56,36.2
MYT-SKU-06518,Footwear,Leipzig,3.3,8,100,276.57,8,7,1,7,2.128,9.93,36.33
MYT-SKU-06519,Accessories,NewJersey,8.14,9,533,193.42,1,21,0,5,2.898,14.35,87.61
MYT-SKU-06520,Apparel,Leipzig,4.46,5,292,389.07,69,14,2,8,2.695,9.94,32.24
MYT-SKU-06521,Apparel,HongKong,9.21,22,333,165.08,356,7,3,7,2.977,23.04,225.66
MYT-SKU-06522,Apparel,NewJersey,4.78,9,231,372.45,235,14,1,4,1.99,9.85,52.87
MYT-SKU-06523,Bags,NewJersey,11.72,11,540,435.02,74,14,3,9,4.973,27.21,156.13
MYT-SKU-06524,Apparel,Munich,7.34,4,471,183.92,187,7,2,3,2.19,7.23,36.59
MYT-SKU-06525,Apparel,Leipzig,5.68,6,501,162.61,10,7,0,6,2.935,11.86,45.94
MYT-SKU-06526,Accessories,Munich,7.79,6,450,126.34,169,7,3,7,3.589,14.51,61.25
MYT-SKU-06527,Apparel,Leipzig,11.74,6,655,19.53,308,7,4,7,4.533,18.32,88.76
MYT-SKU-06528,Bags,Leipzig,6.16,5,249,454.24,213,7,1,6,2.878,10.62,41.42
MYT-SKU-06529,Apparel,HongKong,7.87,22,518,211.05,164,14,1,7,2.733,21.15,194.29
MYT-SKU-06530,Bags,Leipzig,6.39,4,501,255.51,132,7,0,3,3.444,11.37,36.93
MYT-SKU-06531,Footwear,Leipzig,2.1,4,47,88.87,24,14,0,7,1.245,4.11,12.51
MYT-SKU-06532,Accessories,NewJersey,5.92,10,196,12.41,328,7,1,5,3.575,18.65,77.85
MYT-SKU-06533,Accessories,Munich,6.37,4,379,307.97,171,7,2,7,2.574,8.49,33.97
MYT-SKU-06534,Apparel,Leipzig,6.62,5,141,388.56,322,14,3,8,2.189,8.08,41.18
MYT-SKU-06535,Apparel,HongKong,9.73,21,400,165.98,118,14,1,3,2.718,20.55,224.88
MYT-SKU-06536,Apparel,Munich,5.38,3,274,249.04,55,7,0,3,3.464,9.9,26.04
MYT-SKU-06537,Footwear,Leipzig,7.44,4,561,273.99,281,14,1,7,3.344,11.04,40.8
MYT-SKU-06538,Bags,Munich,2.92,3,159,192.42,144,7,4,7,2.097,5.99,14.75
MYT-SKU-06539,Apparel,NewJersey,5.35,12,233,225.73,270,21,4,11,3.184,18.2,82.4
MYT-SKU-06540,Footwear,Munich,1.77,7,46,303.6,194,7,1,7,1.521,6.64,19.03
MYT-SKU-06541,Apparel,Munich,8.39,4,253,395.81,284,14,3,6,2.827,9.33,42.89
MYT-SKU-06542,Bags,Leipzig,7.74,7,417,584.58,63,28,4,11,2.518,10.99,65.17
MYT-SKU-06543,Accessories,Munich,3.95,7,298,392.77,54,14,2,3,1.77,7.73,35.38
MYT-SKU-06544,Apparel,Munich,10.31,4,463,448.64,286,21,2,7,4.354,14.37,55.61
MYT-SKU-06545,Apparel,Leipzig,9.49,8,304,126.87,338,21,0,7,4.343,20.27,96.19
MYT-SKU-06546,Apparel,Leipzig,12.17,4,528,330.23,167,7,0,7,4.833,15.95,64.63
MYT-SKU-06547,Footwear,Leipzig,5.41,8,104,257.86,164,7,1,4,3.438,16.04,59.32
MYT-SKU-06548,Apparel,Leipzig,7.95,5,436,268.66,325,7,4,10,3.979,14.68,54.43
MYT-SKU-06549,Apparel,Leipzig,7.5,7,154,138.81,0,7,2,6,2.98,13.01,65.51
MYT-SKU-06550,Apparel,Leipzig,6.02,5,474,383.77,328,7,4,8,2.246,8.29,38.39
MYT-SKU-06551,Apparel,Munich,4.51,7,326,357.67,108,7,1,8,2.867,12.52,44.09
MYT-SKU-06552,Apparel,Munich,6.97,7,472,371.78,105,14,4,6,3.05,13.31,62.1
MYT-SKU-06553,Footwear,HongKong,10.08,20,866,448.68,276,7,3,8,3.322,24.51,226.11
MYT-SKU-06554,Apparel,NewJersey,9.52,9,778,147.32,105,21,4,5,2.518,12.46,98.14
MYT-SKU-06555,Bags,Munich,7.7,4,117,702.29,318,28,0,7,3.766,12.43,43.23
MYT-SKU-06556,Footwear,Leipzig,2.53,5,186,103.79,180,7,1,7,2.248,8.29,20.94
MYT-SKU-06557,Apparel,Leipzig,7.7,8,454,51.71,147,14,2,8,3.324,15.51,77.11
MYT-SKU-06558,Apparel,Leipzig,8.96,6,427,16.49,352,7,3,5,4.394,17.76,71.52
MYT-SKU-06559,Bags,Leipzig,4.63,8,169,183.39,190,14,2,5,1.787,8.34,45.38
MYT-SKU-06560,Accessories,Munich,3.84,7,114,148.9,47,28,0,5,1.674,7.31,34.19
MYT-SKU-06561,Apparel,HongKong,8.14,23,661,147.41,96,21,3,4,2.522,19.96,207.18
MYT-SKU-06562,Apparel,Munich,5.91,7,250,419.31,300,21,0,7,2.567,11.21,52.58
MYT-SKU-06563,Apparel,Leipzig,9.81,4,477,149.13,162,7,0,6,3.281,10.83,50.07
MYT-SKU-06564,Footwear,HongKong,1.64,22,112,300.76,3,21,4,9,1.579,12.22,48.3
MYT-SKU-06565,Apparel,Leipzig,9.36,5,692,443.59,307,7,3,6,4.269,15.75,62.55
MYT-SKU-06566,Apparel,Munich,8.81,4,545,140.75,347,21,3,9,2.575,8.5,43.74
MYT-SKU-06567,Footwear,NewJersey,5.47,11,254,439.19,237,14,2,4,2.72,14.89,75.06
MYT-SKU-06568,Footwear,NewJersey,2.78,9,55,346.04,116,14,0,3,1.415,7.0,32.02
MYT-SKU-06569,Apparel,HongKong,12.25,21,746,367.88,251,14,1,5,3.101,23.45,280.7
MYT-SKU-06570,Apparel,Leipzig,6.78,5,532,261.09,299,21,3,5,3.479,12.84,46.74
MYT-SKU-06571,Footwear,Munich,4.7,5,87,352.6,20,7,1,5,2.572,9.49,32.99
MYT-SKU-06572,Apparel,NewJersey,7.58,13,314,279.18,114,7,3,6,2.765,16.45,114.99
MYT-SKU-06573,Apparel,Leipzig,5.69,8,191,224.33,11,14,2,4,2.434,11.36,56.88
MYT-SKU-06574,Bags,NewJersey,5.39,10,299,617.81,197,7,1,8,2.686,14.01,67.91
MYT-SKU-06575,Apparel,Munich,13.31,5,210,371.48,218,14,3,6,4.012,14.8,81.35
MYT-SKU-06576,Footwear,Munich,5.09,7,413,185.43,163,14,0,5,1.94,8.47,44.1
MYT-SKU-06577,Accessories,NewJersey,3.65,9,271,30.17,139,28,2,7,2.012,9.96,42.81
MYT-SKU-06578,Apparel,Leipzig,15.12,4,345,417.61,64,7,0,1,4.666,15.4,75.88
MYT-SKU-06579,Apparel,Munich,4.77,4,391,354.67,87,7,1,4,3.049,10.06,29.14
MYT-SKU-06580,Footwear,Munich,3.9,6,283,387.71,80,7,2,6,2.019,8.16,31.56
