Event_ID,FC_ID,Event_Date,Inbound_Arrival_Time_min,Stow_Time_min,Pick_Time_min,Pack_Time_min,Outbound_Dispatch_Time_min,Carrier,Total_Cycle_Time_min,Throughput_per_Hour,Defect_Flag,SLA_Met_Flag
AMZ-EVT-004938,FC-MUM-01,2025-10-18,43,135,272,189,321,Carrier-D,960,0.16,0,0
AMZ-EVT-004939,FC-MUM-01,2025-06-05,30,465,80,72,229,Carrier-D,876,0.34,0,0
AMZ-EVT-004940,FC-MUM-01,2025-02-20,62,160,308,237,224,Carrier-A,991,0.23,0,0
AMZ-EVT-004941,FC-BER-01,2025-03-31,181,387,221,190,341,Carrier-C,1320,0.17,0,0
AMZ-EVT-004942,FC-MUM-01,2025-10-31,27,473,237,48,350,Carrier-A,1135,0.25,0,0
AMZ-EVT-004943,FC-LON-01,2025-05-01,119,308,50,106,140,Carrier-D,723,0.24,0,0
AMZ-EVT-004944,FC-MUM-01,2025-08-06,129,42,155,108,251,Carrier-B,685,0.17,1,0
AMZ-EVT-004945,FC-MUM-01,2025-08-22,74,433,33,105,92,Carrier-B,737,0.29,0,0
AMZ-EVT-004946,FC-MUM-01,2025-03-05,200,435,559,125,322,Carrier-A,1641,0.07,0,0
AMZ-EVT-004947,FC-LON-01,2025-07-13,183,52,325,105,156,Carrier-B,821,0.34,0,0
AMZ-EVT-004948,FC-BER-01,2025-08-27,101,56,534,191,161,Carrier-C,1043,0.17,1,0
AMZ-EVT-004949,FC-BER-01,2025-01-31,210,64,153,130,266,Carrier-E,823,0.25,0,0
AMZ-EVT-004950,FC-MUM-01,2025-06-05,22,422,116,56,293,Carrier-E,909,0.23,0,0
AMZ-EVT-004951,FC-MUM-01,2025-04-21,157,388,252,73,226,Carrier-B,1096,0.15,0,0
AMZ-EVT-004952,FC-MUM-01,2025-10-20,150,45,252,102,325,Carrier-B,874,0.24,0,0
AMZ-EVT-004953,FC-SFO-01,2025-07-30,14,465,302,38,116,Carrier-D,935,0.13,0,0
AMZ-EVT-004954,FC-SFO-01,2025-09-05,120,189,399,165,291,Carrier-C,1164,0.23,0,0
AMZ-EVT-004955,FC-BER-01,2025-03-11,159,248,372,143,327,Carrier-A,1249,0.16,0,0
AMZ-EVT-004956,FC-BER-01,2025-10-23,41,94,569,94,187,Carrier-A,985,0.24,0,0
AMZ-EVT-004957,FC-MUM-01,2025-04-20,50,226,342,24,18,Carrier-A,660,0.24,0,0
AMZ-EVT-004958,FC-BER-01,2025-09-27,201,25,433,180,125,Carrier-B,964,0.28,0,0
AMZ-EVT-004959,FC-BER-01,2025-08-01,115,23,553,114,142,Carrier-A,947,0.28,0,0
AMZ-EVT-004960,FC-BER-01,2025-06-19,108,305,537,108,37,Carrier-E,1095,0.18,0,0
AMZ-EVT-004961,FC-BER-01,2025-03-12,168,95,93,153,105,Carrier-B,614,0.14,0,0
AMZ-EVT-004962,FC-SFO-01,2025-01-19,231,373,290,176,221,Carrier-A,1291,0.15,0,0
AMZ-EVT-004963,FC-SFO-01,2025-06-30,180,192,126,214,33,Carrier-A,745,0.22,0,0
AMZ-EVT-004964,FC-BER-01,2025-09-14,198,10,232,216,217,Carrier-C,873,0.22,0,0
AMZ-EVT-004965,FC-SFO-01,2025-02-03,189,290,303,101,127,Carrier-A,1010,0.17,0,0
AMZ-EVT-004966,FC-MUM-01,2025-08-02,79,71,280,110,48,Carrier-A,588,0.41,0,0
AMZ-EVT-004967,FC-MUM-01,2025-05-11,60,164,196,20,244,Carrier-D,684,0.36,0,0
AMZ-EVT-004968,FC-SFO-01,2025-06-13,88,208,44,195,45,Carrier-C,580,0.16,0,0
AMZ-EVT-004969,FC-BER-01,2025-09-27,101,345,337,73,163,Carrier-D,1019,0.21,0,0
AMZ-EVT-004970,FC-MUM-01,2025-08-16,228,380,511,223,295,Carrier-C,1637,0.06,0,0
AMZ-EVT-004971,FC-MUM-01,2025-08-01,12,116,199,59,103,Carrier-D,489,0.23,0,0
AMZ-EVT-004972,FC-MUM-01,2025-01-30,21,251,284,231,105,Carrier-B,892,0.09,0,0
AMZ-EVT-004973,FC-LON-01,2025-05-05,80,283,432,118,257,Carrier-C,1170,0.16,0,0
AMZ-EVT-004974,FC-MUM-01,2025-05-27,157,389,423,213,140,Carrier-A,1322,0.14,0,0
AMZ-EVT-004975,FC-MUM-01,2025-03-02,159,77,170,111,51,Carrier-A,568,0.35,0,0
AMZ-EVT-004976,FC-MUM-01,2025-07-05,178,68,416,203,271,Carrier-C,1136,0.1,0,0
AMZ-EVT-004977,FC-BER-01,2025-02-23,38,155,313,97,134,Carrier-C,737,0.33,0,0
AMZ-EVT-004978,FC-BER-01,2025-04-11,19,26,304,179,150,Carrier-A,678,0.16,0,0
AMZ-EVT-004979,FC-SFO-01,2025-07-18,48,196,38,233,59,Carrier-A,574,0.39,0,0
AMZ-EVT-004980,FC-BER-01,2025-05-22,232,109,366,82,163,Carrier-B,952,0.17,0,0
AMZ-EVT-004981,FC-MUM-01,2025-04-07,218,133,481,201,350,Carrier-B,1383,0.07,0,0
AMZ-EVT-004982,FC-BER-01,2025-02-20,163,443,307,191,246,Carrier-D,1350,0.17,0,0
AMZ-EVT-004983,FC-BER-01,2025-07-16,239,201,381,62,143,Carrier-B,1026,0.09,0,0
AMZ-EVT-004984,FC-MUM-01,2025-08-17,135,334,242,133,27,Carrier-A,871,0.14,0,0
AMZ-EVT-004985,FC-BER-01,2025-03-04,141,363,562,220,227,Carrier-D,1513,0.06,0,0
AMZ-EVT-004986,FC-BER-01,2025-08-02,23,130,489,183,265,Carrier-C,1090,0.15,0,0
AMZ-EVT-004987,FC-MUM-01,2025-02-04,100,222,224,175,112,Carrier-C,833,0.29,0,0
AMZ-EVT-004988,FC-MUM-01,2025-02-23,202,398,251,214,49,Carrier-A,1114,0.14,0,0
AMZ-EVT-004989,FC-SFO-01,2025-05-20,80,61,334,155,15,Carrier-B,645,0.21,0,0
AMZ-EVT-004990,FC-MUM-01,2025-05-25,224,460,519,171,310,Carrier-C,1684,0.11,0,0
AMZ-EVT-004991,FC-BER-01,2025-11-22,234,288,70,115,275,Carrier-E,982,0.2,0,0
AMZ-EVT-004992,FC-MUM-01,2025-04-09,151,200,410,77,72,Carrier-C,910,0.31,0,0
AMZ-EVT-004993,FC-SFO-01,2025-03-25,168,10,314,128,324,Carrier-D,944,0.12,0,0
AMZ-EVT-004994,FC-BER-01,2025-04-16,67,237,532,227,141,Carrier-B,1204,0.13,0,0
AMZ-EVT-004995,FC-BER-01,2025-02-04,91,54,531,189,205,Carrier-D,1070,0.09,0,0
AMZ-EVT-004996,FC-SFO-01,2025-04-18,58,73,531,216,151,Carrier-B,1029,0.11,0,0
AMZ-EVT-004997,FC-MUM-01,2025-01-07,170,142,111,181,249,Carrier-A,853,0.13,0,0
AMZ-EVT-004998,FC-SFO-01,2025-07-24,110,96,367,136,35,Carrier-A,744,0.23,0,0
AMZ-EVT-004999,FC-SFO-01,2025-07-24,32,90,57,69,308,Carrier-B,556,0.47,0,0
AMZ-EVT-005000,FC-SFO-01,2025-01-30,149,191,198,43,120,Carrier-A,701,0.42,0,0
AMZ-EVT-005001,FC-MUM-01,2025-07-12,122,13,388,133,99,Carrier-A,755,0.38,0,0
AMZ-EVT-005002,FC-MUM-01,2025-11-11,237,306,352,112,159,Carrier-C,1166,0.17,0,0
AMZ-EVT-005003,FC-SFO-01,2025-04-08,154,233,79,158,83,Carrier-E,707,0.38,0,0
AMZ-EVT-005004,FC-SFO-01,2025-05-29,87,320,90,59,284,Carrier-D,840,0.22,0,0
AMZ-EVT-005005,FC-MUM-01,2025-06-27,43,218,365,159,320,Carrier-C,1105,0.18,0,0
AMZ-EVT-005006,FC-MUM-01,2025-10-30,124,80,479,113,262,Carrier-E,1058,0.15,0,0
AMZ-EVT-005007,FC-LON-01,2025-06-01,143,443,471,156,104,Carrier-C,1317,0.05,0,0
AMZ-EVT-005008,FC-MUM-01,2025-11-04,14,453,423,134,153,Carrier-B,1177,0.2,0,0
AMZ-EVT-005009,FC-BER-01,2025-06-16,28,224,180,111,269,Carrier-B,812,0.25,0,0
AMZ-EVT-005010,FC-MUM-01,2025-07-15,90,304,341,190,112,Carrier-D,1037,0.26,0,0
AMZ-EVT-005011,FC-SFO-01,2025-03-26,89,280,156,197,234,Carrier-A,956,0.09,0,0
AMZ-EVT-005012,FC-LON-01,2025-08-19,10,74,163,42,151,Carrier-E,440,0.26,0,1
AMZ-EVT-005013,FC-SFO-01,2025-10-21,28,385,156,85,201,Carrier-D,855,0.31,0,0
AMZ-EVT-005014,FC-MUM-01,2025-10-20,189,73,562,231,75,Carrier-B,1130,0.26,0,0
AMZ-EVT-005015,FC-SFO-01,2025-01-03,176,155,79,94,287,Carrier-B,791,0.36,0,0
AMZ-EVT-005016,FC-BER-01,2025-08-11,163,263,286,80,229,Carrier-D,1021,0.26,0,0
AMZ-EVT-005017,FC-LON-01,2025-05-07,206,463,515,217,105,Carrier-C,1506,0.2,0,0
AMZ-EVT-005018,FC-SFO-01,2025-10-24,87,28,56,193,84,Carrier-E,448,0.24,0,1
AMZ-EVT-005019,FC-MUM-01,2025-05-30,144,443,529,50,206,Carrier-B,1372,0.15,0,0
AMZ-EVT-005020,FC-BER-01,2025-07-25,157,118,264,29,106,Carrier-D,674,0.35,0,0
AMZ-EVT-005021,FC-MUM-01,2025-09-14,49,370,244,164,50,Carrier-D,877,0.17,0,0
AMZ-EVT-005022,FC-LON-01,2025-09-20,209,18,164,217,114,Carrier-B,722,0.25,0,0
AMZ-EVT-005023,FC-MUM-01,2025-02-28,152,59,34,163,193,Carrier-C,601,0.14,0,0
AMZ-EVT-005024,FC-MUM-01,2025-02-05,182,181,216,80,332,Carrier-A,991,0.16,0,0
AMZ-EVT-005025,FC-MUM-01,2025-07-09,190,234,286,89,121,Carrier-B,920,0.32,0,0
AMZ-EVT-005026,FC-SFO-01,2025-05-27,90,114,357,187,167,Carrier-E,915,0.15,0,0
AMZ-EVT-005027,FC-BER-01,2025-10-18,128,221,141,128,249,Carrier-E,867,0.11,0,0
AMZ-EVT-005028,FC-SFO-01,2025-01-31,29,21,64,56,51,Carrier-D,221,1.25,0,1
AMZ-EVT-005029,FC-BER-01,2025-01-06,79,354,370,16,144,Carrier-E,963,0.08,0,0
AMZ-EVT-005030,FC-MUM-01,2025-05-26,30,201,479,24,225,Carrier-B,959,0.11,0,0
AMZ-EVT-005031,FC-MUM-01,2025-11-21,186,134,494,40,296,Carrier-A,1150,0.26,0,0
AMZ-EVT-005032,FC-MUM-01,2025-09-24,109,241,572,80,159,Carrier-B,1161,0.19,0,0
AMZ-EVT-005033,FC-BER-01,2025-03-20,164,355,407,208,275,Carrier-D,1409,0.1,0,0
AMZ-EVT-005034,FC-BER-01,2025-08-21,156,30,379,134,298,Carrier-E,997,0.22,0,0
AMZ-EVT-005035,FC-BER-01,2025-03-01,208,453,443,208,291,Carrier-A,1603,0.15,0,0
AMZ-EVT-005036,FC-BER-01,2025-01-03,208,140,421,70,252,Carrier-B,1091,0.11,0,0
AMZ-EVT-005037,FC-BER-01,2025-04-25,80,165,426,28,159,Carrier-A,858,0.24,0,0
AMZ-EVT-005038,FC-MUM-01,2025-05-04,23,242,542,200,324,Carrier-A,1331,0.18,0,0
AMZ-EVT-005039,FC-BER-01,2025-09-26,197,270,208,203,305,Carrier-D,1183,0.06,0,0
AMZ-EVT-005040,FC-MUM-01,2025-05-14,174,254,568,66,80,Carrier-E,1142,0.2,0,0
AMZ-EVT-005041,FC-LON-01,2025-04-13,137,145,548,213,151,Carrier-E,1194,0.22,0,0
AMZ-EVT-005042,FC-MUM-01,2025-05-26,75,51,582,48,208,Carrier-A,964,0.2,0,0
AMZ-EVT-005043,FC-BER-01,2025-01-28,131,464,196,79,283,Carrier-A,1153,0.24,0,0
AMZ-EVT-005044,FC-MUM-01,2025-04-19,170,93,99,171,138,Carrier-D,671,0.22,0,0
AMZ-EVT-005045,FC-LON-01,2025-09-27,30,277,584,73,130,Carrier-B,1094,0.27,0,0
AMZ-EVT-005046,FC-BER-01,2025-11-22,185,470,562,137,41,Carrier-D,1395,0.15,0,0
AMZ-EVT-005047,FC-LON-01,2025-04-09,113,326,44,45,344,Carrier-B,872,0.25,0,0
AMZ-EVT-005048,FC-MUM-01,2025-08-23,97,208,483,131,31,Carrier-D,950,0.29,0,0
AMZ-EVT-005049,FC-MUM-01,2025-08-16,48,281,472,163,102,Carrier-D,1066,0.24,0,0
AMZ-EVT-005050,FC-BER-01,2025-08-05,169,464,48,223,21,Carrier-A,925,0.31,0,0
AMZ-EVT-005051,FC-MUM-01,2025-06-12,81,439,273,145,335,Carrier-B,1273,0.22,0,0
AMZ-EVT-005052,FC-BER-01,2025-08-22,98,112,40,229,180,Carrier-E,659,0.27,0,0
AMZ-EVT-005053,FC-BER-01,2025-10-18,232,45,479,23,233,Carrier-C,1012,0.21,0,0
AMZ-EVT-005054,FC-LON-01,2025-04-23,194,445,240,224,37,Carrier-C,1140,0.06,0,0
AMZ-EVT-005055,FC-BER-01,2025-10-24,16,145,154,96,139,Carrier-D,550,0.18,0,0
AMZ-EVT-005056,FC-MUM-01,2025-01-13,83,456,116,51,105,Carrier-C,811,0.27,0,0
AMZ-EVT-005057,FC-BER-01,2025-07-28,10,289,328,118,125,Carrier-B,870,0.18,0,0
AMZ-EVT-005058,FC-MUM-01,2025-01-10,228,340,143,112,201,Carrier-B,1024,0.24,0,0
AMZ-EVT-005059,FC-MUM-01,2025-05-02,17,184,40,194,31,Carrier-A,466,0.25,0,1
AMZ-EVT-005060,FC-MUM-01,2025-11-03,48,29,144,72,74,Carrier-A,367,0.48,0,1
AMZ-EVT-005061,FC-BER-01,2025-08-05,57,434,79,83,273,Carrier-E,926,0.23,0,0
AMZ-EVT-005062,FC-SFO-01,2025-10-18,82,324,451,153,12,Carrier-C,1022,0.2,0,0
AMZ-EVT-005063,FC-BER-01,2025-02-13,176,182,345,77,60,Carrier-C,840,0.17,0,0
AMZ-EVT-005064,FC-BER-01,2025-01-02,191,192,139,234,44,Carrier-B,800,0.16,0,0
AMZ-EVT-005065,FC-BER-01,2025-07-11,76,211,461,111,14,Carrier-B,873,0.08,0,0
AMZ-EVT-005066,FC-BER-01,2025-05-30,229,108,498,185,346,Carrier-D,1366,0.12,0,0
AMZ-EVT-005067,FC-MUM-01,2025-09-13,26,165,558,204,152,Carrier-A,1105,0.06,0,0
AMZ-EVT-005068,FC-SFO-01,2025-09-16,164,57,177,42,24,Carrier-B,464,0.27,0,1
AMZ-EVT-005069,FC-MUM-01,2025-05-30,41,332,279,26,252,Carrier-D,930,0.29,0,0
AMZ-EVT-005070,FC-BER-01,2025-04-15,166,264,51,26,115,Carrier-B,622,0.1,0,0
AMZ-EVT-005071,FC-MUM-01,2025-08-17,145,340,57,188,244,Carrier-A,974,0.14,0,0
AMZ-EVT-005072,FC-MUM-01,2025-03-11,7,212,390,193,307,Carrier-C,1109,0.15,0,0
AMZ-EVT-005073,FC-BER-01,2025-08-01,75,49,252,92,29,Carrier-D,497,0.45,0,0
AMZ-EVT-005074,FC-SFO-01,2025-01-01,67,131,391,173,128,Carrier-B,890,0.19,0,0
AMZ-EVT-005075,FC-BER-01,2025-10-06,100,339,135,149,119,Carrier-D,842,0.28,0,0
AMZ-EVT-005076,FC-BER-01,2025-03-14,147,124,79,33,214,Carrier-B,597,0.28,1,0
AMZ-EVT-005077,FC-BER-01,2025-01-20,62,337,546,124,249,Carrier-C,1318,0.18,0,0
AMZ-EVT-005078,FC-BER-01,2025-11-18,151,388,102,194,171,Carrier-D,1006,0.11,1,0
AMZ-EVT-005079,FC-MUM-01,2025-08-20,80,297,533,50,49,Carrier-E,1009,0.1,0,0
AMZ-EVT-005080,FC-SFO-01,2025-07-30,218,104,558,220,192,Carrier-B,1292,0.06,0,0
AMZ-EVT-005081,FC-BER-01,2025-01-20,165,242,201,80,223,Carrier-C,911,0.21,0,0
AMZ-EVT-005082,FC-SFO-01,2025-10-17,116,205,133,221,19,Carrier-B,694,0.14,0,0
AMZ-EVT-005083,FC-SFO-01,2025-10-29,115,362,153,132,218,Carrier-C,980,0.09,0,0
AMZ-EVT-005084,FC-LON-01,2025-01-03,102,428,86,113,274,Carrier-A,1003,0.21,0,0
AMZ-EVT-005085,FC-MUM-01,2025-07-29,102,32,453,134,46,Carrier-D,767,0.14,0,0
AMZ-EVT-005086,FC-SFO-01,2025-01-17,62,423,490,29,127,Carrier-E,1131,0.16,0,0
AMZ-EVT-005087,FC-MUM-01,2025-04-10,75,286,136,171,93,Carrier-A,761,0.22,0,0
AMZ-EVT-005088,FC-BER-01,2025-07-28,223,456,72,107,220,Carrier-A,1078,0.15,0,0
AMZ-EVT-005089,FC-BER-01,2025-05-02,226,60,311,164,203,Carrier-E,964,0.1,0,0
AMZ-EVT-005090,FC-MUM-01,2025-07-12,19,34,304,111,106,Carrier-B,574,0.3,0,0
AMZ-EVT-005091,FC-MUM-01,2025-07-10,115,335,559,122,148,Carrier-D,1279,0.23,0,0
AMZ-EVT-005092,FC-SFO-01,2025-08-10,69,321,95,208,134,Carrier-A,827,0.31,0,0
AMZ-EVT-005093,FC-SFO-01,2025-07-14,23,104,246,20,306,Carrier-B,699,0.1,0,0
AMZ-EVT-005094,FC-MUM-01,2025-02-10,228,239,589,70,63,Carrier-B,1189,0.08,0,0
AMZ-EVT-005095,FC-SFO-01,2025-09-24,113,221,273,159,87,Carrier-D,853,0.12,0,0
AMZ-EVT-005096,FC-MUM-01,2025-07-31,62,452,533,174,331,Carrier-D,1552,0.05,0,0
AMZ-EVT-005097,FC-BER-01,2025-04-27,231,401,500,127,245,Carrier-D,1504,0.15,1,0
AMZ-EVT-005098,FC-BER-01,2025-10-15,188,218,467,203,272,Carrier-E,1348,0.05,0,0
AMZ-EVT-005099,FC-BER-01,2025-09-10,113,231,507,161,289,Carrier-A,1301,0.23,0,0
AMZ-EVT-005100,FC-SFO-01,2025-01-31,65,165,183,216,337,Carrier-A,966,0.18,0,0
AMZ-EVT-005101,FC-SFO-01,2025-01-08,222,443,102,215,287,Carrier-B,1269,0.14,0,0
AMZ-EVT-005102,FC-BER-01,2025-01-17,61,438,39,149,217,Carrier-C,904,0.11,1,0
AMZ-EVT-005103,FC-MUM-01,2025-01-02,57,296,104,146,358,Carrier-C,961,0.11,0,0
AMZ-EVT-005104,FC-LON-01,2025-02-14,24,426,123,217,249,Carrier-D,1039,0.12,0,0
AMZ-EVT-005105,FC-MUM-01,2025-08-22,208,230,309,125,139,Carrier-C,1011,0.28,0,0
AMZ-EVT-005106,FC-MUM-01,2025-06-30,202,300,390,104,300,Carrier-B,1296,0.13,0,0
AMZ-EVT-005107,FC-MUM-01,2025-05-30,24,142,177,44,92,Carrier-A,479,0.46,0,1
AMZ-EVT-005108,FC-MUM-01,2025-08-20,110,233,242,113,30,Carrier-A,728,0.16,0,0
AMZ-EVT-005109,FC-MUM-01,2025-11-16,163,115,368,36,130,Carrier-D,812,0.19,0,0
AMZ-EVT-005110,FC-MUM-01,2025-09-09,49,278,592,114,240,Carrier-B,1273,0.06,0,0
AMZ-EVT-005111,FC-SFO-01,2025-06-08,203,409,391,202,239,Carrier-E,1444,0.19,0,0
AMZ-EVT-005112,FC-MUM-01,2025-04-27,21,51,177,228,350,Carrier-B,827,0.26,0,0
AMZ-EVT-005113,FC-MUM-01,2025-10-22,158,29,100,198,217,Carrier-A,702,0.09,0,0
AMZ-EVT-005114,FC-MUM-01,2025-06-22,107,30,343,223,71,Carrier-D,774,0.26,0,0
AMZ-EVT-005115,FC-BER-01,2025-04-14,195,327,464,19,108,Carrier-C,1113,0.08,0,0
AMZ-EVT-005116,FC-BER-01,2025-05-15,222,178,168,144,256,Carrier-D,968,0.27,0,0
AMZ-EVT-005117,FC-SFO-01,2025-09-23,61,391,270,161,37,Carrier-D,920,0.19,0,0
AMZ-EVT-005118,FC-LON-01,2025-07-20,158,273,522,158,102,Carrier-B,1213,0.09,0,0
AMZ-EVT-005119,FC-BER-01,2025-05-31,236,99,209,149,277,Carrier-E,970,0.06,0,0
AMZ-EVT-005120,FC-SFO-01,2025-03-24,87,314,508,177,69,Carrier-C,1155,0.22,0,0
AMZ-EVT-005121,FC-BER-01,2025-09-07,142,258,565,19,119,Carrier-D,1103,0.22,0,0
AMZ-EVT-005122,FC-MUM-01,2025-06-23,121,228,87,28,230,Carrier-C,694,0.11,0,0
AMZ-EVT-005123,FC-MUM-01,2025-10-03,12,166,471,120,153,Carrier-A,922,0.2,0,0
AMZ-EVT-005124,FC-BER-01,2025-03-05,166,137,487,88,71,Carrier-D,949,0.27,0,0
AMZ-EVT-005125,FC-LON-01,2025-06-22,209,54,50,54,211,Carrier-A,578,0.21,0,0
AMZ-EVT-005126,FC-SFO-01,2025-03-02,33,73,485,188,164,Carrier-B,943,0.11,0,0
AMZ-EVT-005127,FC-LON-01,2025-06-04,85,225,158,212,287,Carrier-B,967,0.16,0,0
AMZ-EVT-005128,FC-MUM-01,2025-05-09,160,412,30,36,108,Carrier-D,746,0.15,0,0
AMZ-EVT-005129,FC-SFO-01,2025-09-27,109,150,69,130,83,Carrier-C,541,0.38,0,0
AMZ-EVT-005130,FC-BER-01,2025-03-24,231,452,599,136,208,Carrier-A,1626,0.16,0,0
AMZ-EVT-005131,FC-BER-01,2025-11-14,144,265,199,138,294,Carrier-D,1040,0.18,0,0
AMZ-EVT-005132,FC-MUM-01,2025-05-15,56,178,208,48,202,Carrier-D,692,0.19,0,0
AMZ-EVT-005133,FC-LON-01,2025-10-30,51,146,80,41,270,Carrier-B,588,0.11,0,0
AMZ-EVT-005134,FC-MUM-01,2025-05-28,162,72,436,211,355,Carrier-C,1236,0.12,0,0
AMZ-EVT-005135,FC-BER-01,2025-09-24,134,367,171,174,135,Carrier-A,981,0.22,0,0
AMZ-EVT-005136,FC-MUM-01,2025-06-08,45,404,67,51,314,Carrier-A,881,0.32,0,0
AMZ-EVT-005137,FC-LON-01,2025-09-09,49,31,409,223,333,Carrier-C,1045,0.25,0,0
AMZ-EVT-005138,FC-SFO-01,2025-11-11,147,174,382,84,321,Carrier-E,1108,0.09,0,0
AMZ-EVT-005139,FC-MUM-01,2025-09-29,31,447,47,19,271,Carrier-A,815,0.2,0,0
AMZ-EVT-005140,FC-BER-01,2025-01-20,212,262,545,26,269,Carrier-C,1314,0.18,0,0
AMZ-EVT-005141,FC-SFO-01,2025-01-18,127,322,113,84,226,Carrier-E,872,0.12,0,0
AMZ-EVT-005142,FC-SFO-01,2025-03-26,81,468,283,146,244,Carrier-C,1222,0.17,0,0
AMZ-EVT-005143,FC-LON-01,2025-05-12,80,90,158,89,123,Carrier-D,540,0.29,0,0
AMZ-EVT-005144,FC-MUM-01,2025-09-05,226,89,494,52,357,Carrier-C,1218,0.09,0,0
AMZ-EVT-005145,FC-BER-01,2025-07-27,42,32,121,79,42,Carrier-E,316,0.38,0,1
AMZ-EVT-005146,FC-LON-01,2025-04-15,32,235,329,173,241,Carrier-E,1010,0.07,0,0
AMZ-EVT-005147,FC-MUM-01,2025-09-09,29,334,528,137,37,Carrier-A,1065,0.14,0,0
AMZ-EVT-005148,FC-MUM-01,2025-07-04,205,172,122,201,252,Carrier-A,952,0.3,0,0
AMZ-EVT-005149,FC-BER-01,2025-01-09,210,253,147,84,108,Carrier-A,802,0.24,0,0
AMZ-EVT-005150,FC-BER-01,2025-09-17,95,421,90,105,251,Carrier-A,962,0.27,0,0
AMZ-EVT-005151,FC-BER-01,2025-05-31,127,293,218,175,350,Carrier-C,1163,0.13,0,0
AMZ-EVT-005152,FC-MUM-01,2025-08-26,228,241,522,80,64,Carrier-C,1135,0.09,0,0
AMZ-EVT-005153,FC-BER-01,2025-07-16,84,129,546,214,139,Carrier-D,1112,0.2,0,0
AMZ-EVT-005154,FC-BER-01,2025-05-02,106,71,97,108,298,Carrier-E,680,0.4,0,0
AMZ-EVT-005155,FC-BER-01,2025-08-22,11,409,74,117,93,Carrier-A,704,0.35,0,0
AMZ-EVT-005156,FC-MUM-01,2025-05-22,36,350,462,119,288,Carrier-D,1255,0.17,0,0
AMZ-EVT-005157,FC-BER-01,2025-10-08,64,114,224,93,93,Carrier-D,588,0.29,0,0
AMZ-EVT-005158,FC-BER-01,2025-04-27,135,468,486,200,31,Carrier-E,1320,0.18,0,0
AMZ-EVT-005159,FC-SFO-01,2025-02-13,67,201,357,30,350,Carrier-C,1005,0.13,0,0
AMZ-EVT-005160,FC-MUM-01,2025-06-27,156,149,337,205,264,Carrier-B,1111,0.06,0,0
AMZ-EVT-005161,FC-BER-01,2025-10-02,185,153,374,213,263,Carrier-D,1188,0.12,0,0
AMZ-EVT-005162,FC-MUM-01,2025-08-02,181,251,435,219,22,Carrier-B,1108,0.19,0,0
AMZ-EVT-005163,FC-LON-01,2025-07-03,18,457,390,122,314,Carrier-E,1301,0.23,0,0
AMZ-EVT-005164,FC-MUM-01,2025-04-29,231,426,282,198,262,Carrier-D,1399,0.06,0,0
AMZ-EVT-005165,FC-BER-01,2025-04-17,152,390,512,15,146,Carrier-D,1215,0.13,0,0
AMZ-EVT-005166,FC-MUM-01,2025-09-26,181,52,374,19,19,Carrier-D,645,0.4,0,0
AMZ-EVT-005167,FC-MUM-01,2025-01-25,17,203,118,79,227,Carrier-B,644,0.41,0,0
AMZ-EVT-005168,FC-MUM-01,2025-03-31,28,286,569,32,186,Carrier-A,1101,0.19,0,0
AMZ-EVT-005169,FC-BER-01,2025-08-04,183,24,320,188,169,Carrier-A,884,0.28,0,0
AMZ-EVT-005170,FC-LON-01,2025-05-15,208,26,472,39,218,Carrier-D,963,0.14,0,0
AMZ-EVT-005171,FC-MUM-01,2025-11-02,22,110,477,218,154,Carrier-B,981,0.3,0,0
AMZ-EVT-005172,FC-MUM-01,2025-07-01,221,75,217,208,202,Carrier-C,923,0.09,0,0
AMZ-EVT-005173,FC-SFO-01,2025-07-08,58,193,160,46,332,Carrier-A,789,0.38,0,0
AMZ-EVT-005174,FC-SFO-01,2025-05-05,239,396,162,221,77,Carrier-B,1095,0.17,0,0
AMZ-EVT-005175,FC-BER-01,2025-06-10,229,347,105,105,219,Carrier-B,1005,0.29,0,0
AMZ-EVT-005176,FC-SFO-01,2025-07-21,81,423,494,226,22,Carrier-D,1246,0.06,0,0
AMZ-EVT-005177,FC-MUM-01,2025-02-17,136,369,204,93,197,Carrier-B,999,0.17,0,0
AMZ-EVT-005178,FC-MUM-01,2025-09-14,142,385,52,205,24,Carrier-A,808,0.13,0,0
AMZ-EVT-005179,FC-BER-01,2025-09-27,220,86,418,64,153,Carrier-D,941,0.2,0,0
AMZ-EVT-005180,FC-LON-01,2025-05-01,46,344,260,66,23,Carrier-D,739,0.39,0,0
AMZ-EVT-005181,FC-MUM-01,2025-11-14,209,175,184,117,331,Carrier-C,1016,0.24,0,0
AMZ-EVT-005182,FC-MUM-01,2025-11-25,16,224,567,220,150,Carrier-A,1177,0.17,0,0
AMZ-EVT-005183,FC-MUM-01,2025-07-01,179,260,352,135,179,Carrier-E,1105,0.06,0,0
AMZ-EVT-005184,FC-SFO-01,2025-11-08,165,43,392,120,110,Carrier-B,830,0.35,0,0
AMZ-EVT-005185,FC-LON-01,2025-02-11,68,301,239,63,69,Carrier-D,740,0.27,0,0
AMZ-EVT-005186,FC-MUM-01,2025-06-22,221,117,511,106,147,Carrier-C,1102,0.25,0,0
AMZ-EVT-005187,FC-BER-01,2025-04-23,218,172,361,234,25,Carrier-B,1010,0.23,0,0
AMZ-EVT-005188,FC-LON-01,2025-05-17,131,184,479,73,349,Carrier-D,1216,0.13,1,0
AMZ-EVT-005189,FC-BER-01,2025-02-19,163,184,303,237,249,Carrier-D,1136,0.14,0,0
