Part_Number,Supplier,RFQ_Price,Target_Price,Negotiated_Price,Lead_Time_Days,MOQ,Quality_Score,Tooling_Cost,Yearly_Consumption_Qty,Yearly_Spend,Cost_Savings_Achieved_%
TSL-PART-06444,Supplier-366,933.63,822.05,885.64,119,50,91.7,2528.75,112015,99204964.6,5.14
TSL-PART-06445,Supplier-272,992.59,859.34,854.0,35,50,83.1,12702.35,151002,128955708.0,13.96
TSL-PART-06446,Supplier-053,524.57,473.33,510.04,55,100,80.4,9149.19,161543,82393391.72,2.77
TSL-PART-06447,Supplier-055,549.58,520.21,495.95,42,250,93.6,8986.99,19521,9681439.95,9.76
TSL-PART-06448,Supplier-417,262.33,238.59,219.96,36,250,76.7,18857.13,42536,9356218.56,16.15
TSL-PART-06449,Supplier-316,703.09,617.28,592.28,116,50,71.6,184.53,169747,100537753.16,15.76
TSL-PART-06450,Supplier-465,104.78,96.69,98.58,91,100,97.2,9625.1,3348,330045.84,5.92
TSL-PART-06451,Supplier-492,353.79,323.86,318.92,40,100,84.9,10262.32,50399,16073249.08,9.86
TSL-PART-06452,Supplier-055,204.57,174.81,174.42,59,100,76.1,12658.59,52937,9233271.54,14.74
TSL-PART-06453,Supplier-146,1064.88,988.47,1013.24,55,500,97.9,9868.27,188625,191122395.0,4.85
TSL-PART-06454,Supplier-260,843.06,760.23,819.55,34,50,97.7,7342.96,48960,40125168.0,2.79
TSL-PART-06455,Supplier-406,903.51,826.26,783.3,90,500,93.9,13758.59,195309,152985539.7,13.3
TSL-PART-06456,Supplier-234,950.33,899.06,856.78,9,1000,88.4,22692.9,24738,21195023.64,9.84
TSL-PART-06457,Supplier-137,166.99,153.97,158.86,30,500,89.5,8181.06,128907,20478166.02,4.87
TSL-PART-06458,Supplier-007,1048.66,947.97,1037.15,84,500,92.2,2640.64,192906,200072457.9,1.1
TSL-PART-06459,Supplier-056,782.12,683.52,705.51,118,250,70.4,12500.67,3535,2493977.85,9.8
TSL-PART-06460,Supplier-188,243.07,211.74,237.65,26,50,82.4,21076.39,99465,23637857.25,2.23
TSL-PART-06461,Supplier-286,1122.64,974.0,1098.68,14,250,82.1,3437.68,171344,188252225.92,2.13
TSL-PART-06462,Supplier-019,528.61,461.35,498.61,24,50,85.3,21220.89,11275,5621827.75,5.68
TSL-PART-06463,Supplier-444,434.4,411.75,372.15,55,250,78.7,17819.37,30665,11411979.75,14.33
TSL-PART-06464,Supplier-058,344.58,317.16,317.74,23,500,75.8,13974.69,83170,26426435.8,7.79
TSL-PART-06465,Supplier-425,771.33,731.17,747.16,70,50,72.3,11187.43,62567,46747559.72,3.13
TSL-PART-06466,Supplier-345,543.66,474.63,493.51,10,500,75.7,10486.49,81520,40230935.2,9.22
TSL-PART-06467,Supplier-101,211.82,180.59,209.68,29,1000,90.0,18145.42,108119,22670391.92,1.01
TSL-PART-06468,Supplier-119,924.74,820.47,910.69,56,50,84.3,11861.12,181465,165258360.85,1.52
TSL-PART-06469,Supplier-124,194.11,176.26,189.03,82,250,97.0,16351.34,32121,6071832.63,2.62
TSL-PART-06470,Supplier-412,473.92,414.02,410.41,40,250,76.0,924.96,13773,5652576.93,13.4
TSL-PART-06471,Supplier-440,682.56,593.46,647.77,56,50,81.9,23509.45,158053,102381991.81,5.1
TSL-PART-06472,Supplier-282,60.85,53.14,59.4,7,250,77.9,11290.57,172412,10241272.8,2.38
TSL-PART-06473,Supplier-456,843.48,748.89,713.76,41,100,72.9,22849.16,163899,116984550.24,15.38
TSL-PART-06474,Supplier-230,92.57,84.97,86.95,100,50,71.8,15757.51,169897,14772544.15,6.07
TSL-PART-06475,Supplier-291,43.94,41.42,40.88,27,500,91.4,16526.68,173982,7112384.16,6.96
TSL-PART-06476,Supplier-177,527.05,454.42,496.39,41,1000,98.5,4903.78,70840,35164267.6,5.82
TSL-PART-06477,Supplier-080,565.06,488.37,544.76,93,500,84.2,1774.63,163227,88919540.52,3.59
TSL-PART-06478,Supplier-177,391.31,349.09,332.31,85,250,70.4,5429.44,20963,6966214.53,15.08
TSL-PART-06479,Supplier-318,487.56,435.69,400.96,29,1000,95.5,13376.47,95702,38372673.92,17.76
TSL-PART-06480,Supplier-459,104.19,89.33,86.97,114,500,73.7,892.45,165562,14398927.14,16.53
TSL-PART-06481,Supplier-243,747.49,672.39,681.72,65,500,73.8,21950.17,171505,116918388.6,8.8
TSL-PART-06482,Supplier-418,898.1,764.14,886.4,71,50,72.2,10596.59,198887,176293436.8,1.3
TSL-PART-06483,Supplier-253,256.14,235.18,240.94,37,50,72.0,12115.38,186530,44942538.2,5.93
TSL-PART-06484,Supplier-431,219.48,194.87,211.1,33,1000,90.9,3595.07,156121,32957143.1,3.82
TSL-PART-06485,Supplier-018,48.06,41.19,45.43,115,1000,76.6,21471.78,148240,6734543.2,5.47
TSL-PART-06486,Supplier-019,566.57,514.77,559.54,93,50,78.4,16492.61,134377,75189306.58,1.24
TSL-PART-06487,Supplier-007,830.72,739.42,764.32,90,500,82.7,2217.39,161806,123671561.92,7.99
TSL-PART-06488,Supplier-151,862.12,800.32,807.32,109,1000,78.3,4634.31,162138,130897250.16,6.36
TSL-PART-06489,Supplier-067,44.24,40.59,36.3,38,100,77.7,1243.17,3131,113655.3,17.95
TSL-PART-06490,Supplier-003,1162.91,1016.53,1100.15,102,50,77.4,15377.5,168095,184929714.25,5.4
TSL-PART-06491,Supplier-494,1181.1,1087.77,1137.76,115,100,86.0,3096.35,101760,115778457.6,3.67
TSL-PART-06492,Supplier-309,993.18,860.94,869.99,90,250,80.0,12114.74,92473,80450585.27,12.4
TSL-PART-06493,Supplier-029,826.49,728.67,813.08,34,1000,90.5,17690.96,60549,49231180.92,1.62
TSL-PART-06494,Supplier-481,444.64,421.63,433.19,28,250,81.3,13168.42,154160,66780570.4,2.58
TSL-PART-06495,Supplier-471,471.6,419.82,413.26,11,50,81.0,11750.49,131924,54518912.24,12.37
TSL-PART-06496,Supplier-068,1089.53,1014.22,960.28,9,100,95.6,2435.15,177367,170321982.76,11.86
TSL-PART-06497,Supplier-041,334.58,299.31,276.18,117,250,79.6,12892.06,128552,35503491.36,17.45
TSL-PART-06498,Supplier-183,1051.16,978.24,927.98,103,50,94.6,1797.89,79996,74234688.08,11.72
TSL-PART-06499,Supplier-443,184.81,159.08,155.86,107,500,93.1,347.1,165155,25741058.3,15.66
TSL-PART-06500,Supplier-373,394.05,355.27,347.53,87,500,90.6,21249.04,40002,13901895.06,11.81
TSL-PART-06501,Supplier-194,510.83,464.64,428.26,68,250,78.9,23245.73,159944,68497617.44,16.16
TSL-PART-06502,Supplier-256,744.8,655.07,683.44,106,250,85.2,56.12,45815,31311803.6,8.24
TSL-PART-06503,Supplier-463,894.31,806.74,768.01,57,100,71.5,16087.03,121654,93431488.54,14.12
TSL-PART-06504,Supplier-295,169.73,155.13,157.96,105,100,71.1,5794.7,166794,26346780.24,6.93
TSL-PART-06505,Supplier-429,483.09,441.26,460.62,81,50,74.4,11608.85,151863,69951135.06,4.65
TSL-PART-06506,Supplier-382,449.31,401.48,373.29,106,250,84.1,12750.77,28101,10489822.29,16.92
TSL-PART-06507,Supplier-310,365.08,346.42,345.06,79,100,93.9,12590.53,173307,59801313.42,5.48
TSL-PART-06508,Supplier-362,544.21,480.1,499.71,54,50,88.6,16017.31,40352,20164297.92,8.18
TSL-PART-06509,Supplier-415,878.21,761.1,721.31,73,50,82.4,5090.13,55978,40377491.18,17.87
TSL-PART-06510,Supplier-013,671.39,570.75,651.43,97,250,83.1,18780.83,102383,66695357.69,2.97
TSL-PART-06511,Supplier-422,607.98,520.78,591.99,109,50,98.7,5541.71,74223,43939273.77,2.63
TSL-PART-06512,Supplier-247,623.82,581.41,564.77,114,500,81.3,22367.88,108195,61105290.15,9.47
TSL-PART-06513,Supplier-411,855.39,785.2,854.04,29,250,79.3,1893.54,9687,8273085.48,0.16
TSL-PART-06514,Supplier-363,668.68,583.6,634.54,65,100,81.4,1859.2,159486,101200246.44,5.11
TSL-PART-06515,Supplier-292,852.78,754.46,783.49,13,250,97.5,2200.05,197083,154412559.67,8.13
TSL-PART-06516,Supplier-028,605.67,572.64,575.07,57,250,71.9,16636.61,164346,94510454.22,5.05
TSL-PART-06517,Supplier-291,832.35,730.7,730.17,17,250,88.3,2620.57,57099,41691976.83,12.28
TSL-PART-06518,Supplier-210,1018.87,872.01,876.6,64,1000,95.4,4770.62,128022,112224085.2,13.96
TSL-PART-06519,Supplier-201,99.01,87.74,87.19,47,1000,85.1,8165.49,27874,2430334.06,11.94
TSL-PART-06520,Supplier-117,904.38,811.38,746.03,53,500,80.6,16519.26,49667,37053072.01,17.51
TSL-PART-06521,Supplier-413,977.88,892.92,804.75,105,500,80.1,15529.14,187159,150616205.25,17.7
TSL-PART-06522,Supplier-258,898.17,831.83,855.82,108,100,71.9,21976.74,34727,29720061.14,4.72
TSL-PART-06523,Supplier-112,280.51,246.4,277.33,63,1000,85.6,3544.25,87785,24345414.05,1.13
TSL-PART-06524,Supplier-166,144.76,126.65,130.99,48,100,93.8,4151.74,16784,2198536.16,9.51
TSL-PART-06525,Supplier-094,1099.93,1017.91,1063.16,89,500,91.8,5887.71,38143,40552111.88,3.34
TSL-PART-06526,Supplier-061,412.73,366.85,385.85,80,1000,80.3,7595.92,74180,28622353.0,6.51
TSL-PART-06527,Supplier-220,223.66,201.82,214.33,111,500,95.6,17758.05,73725,15801479.25,4.17
TSL-PART-06528,Supplier-220,813.12,745.79,728.01,34,50,74.3,12932.57,61855,45031058.55,10.47
TSL-PART-06529,Supplier-421,1042.29,948.84,896.09,52,500,94.2,13374.86,88151,78991229.59,14.03
TSL-PART-06530,Supplier-225,1182.84,1058.13,1147.81,79,50,95.3,7218.67,137316,157612677.96,2.96
TSL-PART-06531,Supplier-229,653.78,574.62,616.95,75,1000,93.1,18535.67,64181,39596467.95,5.63
TSL-PART-06532,Supplier-455,1055.51,915.45,1032.09,98,1000,97.4,11563.78,191603,197751540.27,2.22
TSL-PART-06533,Supplier-496,583.19,546.08,560.8,117,500,97.1,11727.19,42235,23685388.0,3.84
TSL-PART-06534,Supplier-347,651.75,600.61,560.17,89,500,70.5,5997.48,129654,72628281.18,14.05
TSL-PART-06535,Supplier-447,682.93,582.67,652.71,21,50,84.9,7224.38,63026,41137700.46,4.43
TSL-PART-06536,Supplier-188,1049.52,974.02,879.29,54,100,74.1,13320.55,98289,86424534.81,16.22
TSL-PART-06537,Supplier-201,292.75,276.32,247.19,67,250,97.2,1536.98,117625,29075723.75,15.56
TSL-PART-06538,Supplier-339,897.59,844.17,777.84,56,500,84.6,23499.95,175701,136667265.84,13.34
TSL-PART-06539,Supplier-118,409.22,350.91,342.48,52,500,84.3,13598.79,43731,14976992.88,16.31
TSL-PART-06540,Supplier-238,121.86,114.59,115.66,59,100,88.5,15913.35,69912,8086021.92,5.09
TSL-PART-06541,Supplier-420,1171.62,1026.02,1119.45,33,100,75.0,691.59,18673,20903489.85,4.45
TSL-PART-06542,Supplier-391,1111.21,984.62,1084.61,115,100,87.7,1051.45,45871,49752145.31,2.39
TSL-PART-06543,Supplier-419,611.05,537.35,560.96,71,100,80.8,24054.75,127471,71506132.16,8.2
TSL-PART-06544,Supplier-174,188.93,165.82,171.12,60,250,85.7,3936.15,164367,28126481.04,9.43
TSL-PART-06545,Supplier-261,1037.27,984.87,1019.79,107,500,96.5,4034.95,77785,79324365.15,1.69
TSL-PART-06546,Supplier-188,485.61,422.18,450.13,34,50,98.5,22080.42,8008,3604641.04,7.31
TSL-PART-06547,Supplier-343,617.99,565.52,521.85,10,250,73.9,19913.62,138439,72244392.15,15.56
TSL-PART-06548,Supplier-180,1187.4,1073.33,1134.8,19,500,82.4,16370.28,9144,10376611.2,4.43
TSL-PART-06549,Supplier-328,561.8,485.1,549.59,66,250,75.8,17506.87,124930,68660278.7,2.17
TSL-PART-06550,Supplier-443,181.3,167.89,159.0,65,500,92.0,550.36,41355,6575445.0,12.3
TSL-PART-06551,Supplier-369,799.3,681.92,706.84,85,1000,75.1,17082.22,130443,92202330.12,11.57
TSL-PART-06552,Supplier-166,663.78,575.03,656.39,69,100,79.0,5708.02,127585,83745518.15,1.11
TSL-PART-06553,Supplier-093,221.46,206.96,196.38,110,50,87.7,5666.16,116889,22954661.82,11.32
TSL-PART-06554,Supplier-419,229.94,197.31,200.95,50,500,80.1,10867.06,61964,12451665.8,12.61
TSL-PART-06555,Supplier-088,1104.55,1036.32,1076.2,18,50,83.1,10544.35,165141,177724744.2,2.57
TSL-PART-06556,Supplier-483,52.5,46.55,51.46,51,50,71.7,13249.74,137283,7064583.18,1.98
TSL-PART-06557,Supplier-095,749.79,637.47,642.02,18,1000,83.6,18212.17,65788,42237211.76,14.37
TSL-PART-06558,Supplier-227,949.4,886.06,808.28,108,500,84.8,22478.91,120550,97438154.0,14.86
TSL-PART-06559,Supplier-148,451.45,398.84,428.5,111,100,93.2,11292.55,3851,1650153.5,5.08
TSL-PART-06560,Supplier-042,169.45,153.57,165.18,38,500,81.9,14879.22,34596,5714567.28,2.52
TSL-PART-06561,Supplier-096,1105.06,980.03,1065.23,59,50,78.0,12359.02,176101,187588068.23,3.6
TSL-PART-06562,Supplier-204,316.57,277.85,281.98,95,1000,97.3,61.78,177909,50166779.82,10.93
TSL-PART-06563,Supplier-197,220.73,205.96,213.53,88,100,81.1,20657.43,7968,1701407.04,3.26
TSL-PART-06564,Supplier-386,80.49,69.5,78.83,70,100,73.4,18395.02,106191,8371036.53,2.06
TSL-PART-06565,Supplier-376,1073.11,938.87,899.72,37,500,93.8,23988.91,103813,93402632.36,16.16
TSL-PART-06566,Supplier-375,649.61,583.09,536.25,82,50,73.5,9309.43,113262,60736747.5,17.45
TSL-PART-06567,Supplier-168,470.24,440.74,457.71,24,100,83.9,20503.31,62653,28676904.63,2.66
TSL-PART-06568,Supplier-382,923.85,860.36,770.16,12,250,95.3,18191.51,97906,75403284.96,16.64
TSL-PART-06569,Supplier-365,633.76,564.64,599.42,9,250,93.0,2918.8,67707,40584929.94,5.42
TSL-PART-06570,Supplier-040,369.13,326.35,354.64,19,100,89.8,24255.17,156479,55493712.56,3.93
TSL-PART-06571,Supplier-298,468.77,431.01,401.5,67,250,86.1,3830.78,99978,40141167.0,14.35
TSL-PART-06572,Supplier-163,912.02,785.72,830.29,76,50,94.1,20761.81,172173,142953520.17,8.96
TSL-PART-06573,Supplier-292,324.6,304.15,315.1,18,100,71.5,11842.28,131474,41427457.4,2.93
TSL-PART-06574,Supplier-121,646.58,567.74,642.54,13,100,98.2,15016.44,96263,61852828.02,0.62
TSL-PART-06575,Supplier-330,1039.52,909.24,984.37,91,100,70.2,12895.88,181744,178903341.28,5.31
TSL-PART-06576,Supplier-221,1053.45,951.68,896.12,60,250,85.1,1676.69,147626,132290611.12,14.93
TSL-PART-06577,Supplier-228,1073.13,959.99,1038.05,10,100,76.4,23682.12,121107,125715121.35,3.27
TSL-PART-06578,Supplier-144,917.48,790.75,788.53,102,250,95.7,21831.78,175024,138011674.72,14.05
TSL-PART-06579,Supplier-370,615.17,560.97,581.06,18,1000,96.4,14664.06,178311,103609389.66,5.54
TSL-PART-06580,Supplier-368,601.89,523.73,566.24,67,50,77.4,12256.78,105782,59897999.68,5.92
TSL-PART-06581,Supplier-219,1149.52,1024.99,1104.77,77,50,97.6,8317.19,22667,25041821.59,3.89
TSL-PART-06582,Supplier-230,925.15,809.45,850.73,49,250,90.4,4369.89,143593,122158872.89,8.04
TSL-PART-06583,Supplier-121,258.9,241.33,234.18,36,1000,96.1,19563.88,174730,40918271.4,9.55
TSL-PART-06584,Supplier-378,398.48,350.15,377.59,114,500,89.2,12919.0,159311,60154240.49,5.24
TSL-PART-06585,Supplier-157,399.96,365.34,376.11,111,100,98.6,16961.89,45494,17110748.34,5.96
TSL-PART-06586,Supplier-128,930.26,849.97,767.5,57,500,78.3,7378.08,46240,35489200.0,17.5
TSL-PART-06587,Supplier-497,562.13,506.84,549.99,25,100,72.9,22284.05,142967,78630420.33,2.16
TSL-PART-06588,Supplier-354,876.7,789.83,775.77,103,100,90.8,24453.38,169154,131224598.58,11.51
TSL-PART-06589,Supplier-499,57.53,51.57,54.93,35,100,86.2,16524.84,170005,9338374.65,4.52
TSL-PART-06590,Supplier-139,801.54,750.72,687.87,51,250,93.9,21356.85,148704,102289020.48,14.18
TSL-PART-06591,Supplier-223,381.43,360.31,323.0,82,50,84.2,5856.38,21495,6942885.0,15.32
TSL-PART-06592,Supplier-186,266.44,247.55,252.94,27,50,96.6,24306.01,177396,44870544.24,5.07
TSL-PART-06593,Supplier-294,798.38,714.56,793.23,73,500,84.7,5681.09,18656,14798498.88,0.65
TSL-PART-06594,Supplier-248,128.44,113.02,109.57,112,50,94.4,5713.03,156119,17105958.83,14.69
TSL-PART-06595,Supplier-495,798.69,709.61,692.4,29,500,93.7,23012.09,157551,109088312.4,13.31
TSL-PART-06596,Supplier-408,1192.69,1034.83,1001.68,84,100,78.8,7130.55,188625,188941890.0,16.02
TSL-PART-06597,Supplier-055,1101.19,1043.97,1040.86,69,500,87.7,9097.25,6961,7245426.46,5.48
TSL-PART-06598,Supplier-233,918.89,817.39,809.25,67,250,79.2,21332.49,164063,132767982.75,11.93
TSL-PART-06599,Supplier-377,410.18,362.85,376.26,111,500,86.2,21437.78,30096,11323920.96,8.27
TSL-PART-06600,Supplier-344,364.58,318.59,301.36,67,100,90.0,2086.98,75342,22705065.12,17.34
TSL-PART-06601,Supplier-418,1162.11,1004.28,973.84,115,500,92.6,7995.78,128104,124752799.36,16.2
TSL-PART-06602,Supplier-212,123.29,112.28,110.24,93,100,88.6,6029.75,80437,8867374.88,10.58
TSL-PART-06603,Supplier-439,257.19,231.6,224.12,82,100,98.0,22454.75,73149,16394153.88,12.86
TSL-PART-06604,Supplier-321,994.62,942.72,954.3,24,50,80.3,7405.71,170287,162504884.1,4.05
TSL-PART-06605,Supplier-335,598.43,556.73,509.81,51,50,82.3,5938.79,52626,26829261.06,14.81
TSL-PART-06606,Supplier-390,1082.96,1015.83,935.71,32,100,86.1,7352.49,83930,78534140.3,13.6
TSL-PART-06607,Supplier-342,448.57,417.19,440.03,103,500,87.7,21895.49,173369,76287561.07,1.9
TSL-PART-06608,Supplier-358,370.34,315.09,317.06,23,50,84.6,4763.93,171266,54301597.96,14.39
TSL-PART-06609,Supplier-164,713.33,613.78,589.57,25,250,78.4,4613.35,121281,71503639.17,17.35
TSL-PART-06610,Supplier-287,824.95,751.02,703.59,111,100,76.3,20945.9,179703,126437233.77,14.71
TSL-PART-06611,Supplier-205,803.2,699.99,699.66,115,250,89.4,4298.4,65252,45654214.32,12.89
TSL-PART-06612,Supplier-490,309.1,279.77,307.94,119,1000,96.5,12568.42,199178,61334873.32,0.38
TSL-PART-06613,Supplier-283,1015.59,895.29,981.27,23,500,95.2,12085.36,98784,96933775.68,3.38
TSL-PART-06614,Supplier-246,553.37,506.54,456.81,79,50,87.3,274.07,33194,15163351.14,17.45
TSL-PART-06615,Supplier-131,103.36,93.38,88.05,18,1000,76.7,15208.42,172078,15151467.9,14.81
TSL-PART-06616,Supplier-002,664.14,571.25,550.47,110,100,97.4,16794.43,89808,49436609.76,17.12
TSL-PART-06617,Supplier-065,346.7,304.78,329.13,47,250,82.4,5054.1,148749,48957758.37,5.07
TSL-PART-06618,Supplier-163,709.97,605.98,679.2,13,1000,72.6,14437.25,191351,129965599.2,4.33
TSL-PART-06619,Supplier-367,226.66,199.97,214.87,117,500,89.5,3601.58,165434,35546803.58,5.2
TSL-PART-06620,Supplier-468,991.77,866.86,943.07,72,100,96.8,18519.57,72992,68836565.44,4.91
TSL-PART-06621,Supplier-189,211.37,185.04,195.91,9,50,74.6,13392.48,65415,12815452.65,7.31
TSL-PART-06622,Supplier-268,507.39,472.87,501.6,59,100,86.1,10273.54,281,140949.6,1.14
TSL-PART-06623,Supplier-028,47.07,44.55,45.98,42,250,90.1,24037.97,120741,5551671.18,2.32
TSL-PART-06624,Supplier-444,779.54,667.31,704.34,79,50,73.5,23829.1,183774,129439379.16,9.65
TSL-PART-06625,Supplier-496,116.29,110.06,110.01,60,50,81.0,951.56,76592,8425885.92,5.4
TSL-PART-06626,Supplier-448,869.22,804.11,852.05,98,1000,88.7,7462.78,185352,157929171.6,1.98
TSL-PART-06627,Supplier-254,806.11,688.93,773.97,46,500,96.9,6005.26,176014,136229555.58,3.99
TSL-PART-06628,Supplier-179,504.8,440.94,427.56,116,250,78.0,23829.04,192277,82209954.12,15.3
TSL-PART-06629,Supplier-215,589.07,546.56,571.66,75,250,71.4,4599.32,144752,82748928.32,2.96
TSL-PART-06630,Supplier-109,1005.15,895.13,947.78,29,500,89.9,1368.07,113918,107969202.04,5.71
TSL-PART-06631,Supplier-400,311.0,281.24,291.7,12,500,81.9,5048.28,59089,17236261.3,6.21
TSL-PART-06632,Supplier-194,766.73,704.94,692.38,47,50,96.5,18807.69,191866,132844181.08,9.7
TSL-PART-06633,Supplier-450,690.47,653.33,663.72,98,100,76.6,12850.7,133797,88803744.84,3.87
TSL-PART-06634,Supplier-431,871.38,809.77,843.42,41,250,72.2,24182.01,169302,142792692.84,3.21
TSL-PART-06635,Supplier-038,487.55,441.32,440.61,39,500,89.9,20293.62,35819,15782209.59,9.63
TSL-PART-06636,Supplier-455,1058.16,925.58,971.31,28,50,97.4,4928.75,148565,144302670.15,8.21
TSL-PART-06637,Supplier-072,286.99,261.33,268.45,115,500,86.2,9441.54,38449,10321634.05,6.46
TSL-PART-06638,Supplier-041,966.37,910.55,957.77,10,50,83.6,20375.48,161013,154213421.01,0.89
TSL-PART-06639,Supplier-469,724.97,674.84,715.45,97,100,76.9,18398.84,89428,63981262.6,1.31
TSL-PART-06640,Supplier-107,960.3,839.62,922.59,42,1000,72.9,8259.27,30884,28493269.56,3.93
TSL-PART-06641,Supplier-376,1156.13,986.25,1088.58,65,100,94.3,14745.18,102268,111326899.44,5.84
TSL-PART-06642,Supplier-326,8.63,7.95,8.1,43,100,79.5,14613.3,140464,1137758.4,6.14
TSL-PART-06643,Supplier-205,39.03,34.72,38.78,90,500,73.8,21965.24,145462,5641016.36,0.64
TSL-PART-06644,Supplier-318,5.7,5.03,5.41,64,250,81.8,526.13,172029,930676.89,5.09
TSL-PART-06645,Supplier-335,378.53,356.3,364.76,38,100,92.8,6473.08,127346,46450726.96,3.64
TSL-PART-06646,Supplier-215,475.56,406.26,451.2,105,250,83.4,17779.75,57742,26053190.4,5.12
TSL-PART-06647,Supplier-433,451.74,402.46,430.5,21,250,80.1,16188.33,70646,30413103.0,4.7
TSL-PART-06648,Supplier-070,63.62,57.01,53.43,103,50,77.9,8536.63,51883,2772108.69,16.02
TSL-PART-06649,Supplier-046,1083.74,970.9,956.87,66,500,84.2,21477.43,137972,132021267.64,11.71
TSL-PART-06650,Supplier-232,158.84,150.21,131.04,26,250,87.0,18375.26,56458,7398256.32,17.5
TSL-PART-06651,Supplier-021,649.82,579.53,607.92,29,50,72.3,14975.19,170951,103924531.92,6.45
TSL-PART-06652,Supplier-431,1086.65,1020.94,962.67,104,50,84.7,6136.38,108164,104126237.88,11.41
TSL-PART-06653,Supplier-313,649.99,589.55,643.08,28,50,72.6,7446.38,14214,9140739.12,1.06
TSL-PART-06654,Supplier-483,446.27,419.98,420.37,14,50,80.0,16152.85,12862,5406798.94,5.8
TSL-PART-06655,Supplier-291,846.96,785.84,717.99,15,50,84.4,24124.31,122977,88296256.23,15.23
TSL-PART-06656,Supplier-367,1194.97,1087.59,1151.59,73,250,83.2,21335.5,144111,165956786.49,3.63
TSL-PART-06657,Supplier-314,724.02,666.6,606.77,49,50,71.8,5224.96,91579,55567389.83,16.19
TSL-PART-06658,Supplier-156,776.0,692.65,651.72,96,50,78.9,18696.3,150865,98321737.8,16.02
TSL-PART-06659,Supplier-207,220.92,198.89,191.21,25,1000,80.6,23419.31,36083,6899430.43,13.45
TSL-PART-06660,Supplier-462,319.77,300.91,296.86,19,250,83.7,2459.78,144523,42903097.78,7.16
TSL-PART-06661,Supplier-464,954.38,835.88,943.84,100,250,92.1,16997.38,146188,137978081.92,1.1
TSL-PART-06662,Supplier-285,901.36,816.8,876.41,45,50,71.3,2119.71,5008,4389061.28,2.77
TSL-PART-06663,Supplier-300,289.93,260.95,276.72,34,250,85.6,117.46,178337,49349414.64,4.56
TSL-PART-06664,Supplier-172,609.59,524.99,590.04,93,50,91.4,24385.22,66940,39497277.6,3.21
TSL-PART-06665,Supplier-331,1054.75,985.54,1008.46,115,250,79.7,5234.53,68624,69204559.04,4.39
TSL-PART-06666,Supplier-423,218.31,200.76,187.31,113,500,80.6,19986.11,161875,30320806.25,14.2
TSL-PART-06667,Supplier-315,871.35,777.93,744.29,41,250,85.7,13953.39,177339,131991644.31,14.58
TSL-PART-06668,Supplier-409,420.4,381.86,405.38,62,100,98.5,15746.46,59769,24229157.22,3.57
TSL-PART-06669,Supplier-006,83.75,75.38,69.13,65,500,71.7,3787.54,49927,3451453.51,17.46
TSL-PART-06670,Supplier-048,340.14,320.99,293.26,105,100,84.5,18925.33,183816,53905880.16,13.78
TSL-PART-06671,Supplier-272,506.3,441.96,436.87,31,50,80.8,8459.84,18709,8173400.83,13.71
TSL-PART-06672,Supplier-182,894.94,826.13,881.86,70,100,90.4,15080.65,66362,58521993.32,1.46
TSL-PART-06673,Supplier-493,157.16,134.44,145.24,99,100,71.6,9968.86,59512,8643522.88,7.58
TSL-PART-06674,Supplier-381,1029.8,905.08,989.5,118,500,80.3,4482.82,81410,80555195.0,3.91
TSL-PART-06675,Supplier-415,390.73,369.33,387.7,88,1000,70.0,3391.57,182424,70725784.8,0.78
TSL-PART-06676,Supplier-098,184.87,172.98,181.23,51,1000,84.9,9821.32,87192,15801806.16,1.97
TSL-PART-06677,Supplier-147,447.91,407.38,402.21,40,500,72.4,184.98,168193,67648906.53,10.2
TSL-PART-06678,Supplier-092,1113.61,1003.79,949.64,50,50,94.3,24097.53,84775,80505731.0,14.72
